1000,100,100,2,1.0,0.1,0.1,0.001,0.6749223063695696,0.1399038142660012,0.6311591149972438,0.1399038142660012,83.88,84.31,83.26,83.78,70.5,63.74,95.1,76.32,91.31,91.11,91.55,91.33,87.58,88.3,86.64,87.46,71.1,64.26,95.11,76.7,772.72,0.068,17.9,547.911,0.096,26.900000000000002,15.9,9.8,1.4000000000000001,1,
1500,100,100,1,1.0,0.1,0.1,0.001,0.6700662766798815,0.1267056889424756,0.6428710511847872,0.1267056889424756,84.47,86.11,82.2,84.11,71.95,65.34,93.5,76.92,91.61,91.18,92.12,91.65,88.17,89.07,87.02,88.03,72.33,65.76,93.18,77.1,713.873,0.084,22.0,490.785,0.132,33.300000000000004,22.3,15.7,2.9000000000000004,0,
1500,100,100,2,1.0,0.1,0.1,0.001,0.6700662766798815,0.1267056889424756,0.6428710511847872,0.1267056889424756,84.47,86.11,82.2,84.11,71.95,65.34,93.5,76.92,91.96,91.76,92.19,91.98,88.17,89.07,87.02,88.03,72.33,65.76,93.18,77.1,655.327,0.084,22.6,427.715,0.135,35.099999999999994,23.7,16.400000000000002,2.5,1,
2000,100,100,2,1.0,0.1,0.1,0.001,0.706807097031164,0.13863827026554287,0.657494973982478,0.1232340180138159,84.79,86.2,82.84,84.49,71.55,64.79,94.4,76.84,91.89,92.23,91.49,91.86,88.22,90.6,85.28,87.86,72.45,66.12,92.08,76.97,807.701,0.071,19.6,574.809,0.106,31.5,18.5,11.1,1.2,1,
2000,100,100,1,1.0,0.1,0.1,0.001,0.706807097031164,0.13863827026554287,0.657494973982478,0.1232340180138159,84.79,86.2,82.84,84.49,71.55,64.79,94.4,76.84,91.52,91.62,91.4,91.51,88.22,90.6,85.28,87.86,72.45,66.12,92.08,76.97,884.232,0.07,18.9,655.821,0.101,29.4,17.0,10.4,1.4000000000000001,0,
1000,100,100,1,1.0,0.4,0.1,0.001,0.7362664887315674,0.32102263400483205,0.6974903346304258,0.32102263400483205,86.84,88.23,85.02,86.6,75.6,73.84,79.3,76.47,92.8,94.3,91.1,92.67,88.99,90.38,87.28,88.8,73.67,73.22,74.64,73.93,599.463,0.088,29.099999999999998,207.952,0.436,69.89999999999999,61.0,51.800000000000004,29.799999999999997,0,
1500,100,100,1,1.0,0.4,0.1,0.001,0.7551348612826437,0.3799748226052743,0.7280463805656754,0.3799748226052743,87.48,88.93,85.62,87.24,74.25,71.99,79.4,75.51,92.9,94.12,91.51,92.8,88.05,90.16,85.41,87.72,72.7,71.54,75.4,73.42,569.317,0.09,30.599999999999998,177.864,0.47,72.89999999999999,64.5,55.60000000000001,33.2,0,
2000,100,100,1,1.0,0.4,0.1,0.001,0.8424874112212215,0.4129049494023515,0.7890989327341014,0.4129049494023515,87.43,87.56,87.26,87.41,72.9,71.05,77.3,74.04,93.05,94.0,91.97,92.97,87.31,90.21,83.7,86.83,71.1,70.42,72.79,71.58,601.049,0.085,29.5,209.016,0.48,71.5,64.3,56.89999999999999,35.0,0,
1000,100,100,1,1.0,0.4,0.1,0.001,0.6888799774937716,0.40102473548347944,0.6563038599648217,0.40102473548347944,85.69,84.1,88.02,86.02,69.9,67.49,76.8,71.84,93.24,94.35,91.99,93.15,87.6,86.23,89.48,87.82,69.88,67.91,75.4,71.46,614.613,0.089,28.1,223.061,0.418,69.3,59.099999999999994,49.7,27.900000000000002,0,
1500,100,100,1,1.0,0.4,0.1,0.001,0.6658283965109009,0.41810376039586566,0.6427273238564198,0.41810376039586566,86.32,87.09,85.28,86.18,70.45,67.92,77.5,72.4,93.19,93.76,92.54,93.14,87.32,88.36,85.97,87.14,70.3,68.23,75.99,71.9,567.396,0.093,30.099999999999998,175.828,0.456,72.7,63.5,54.1,31.6,0,
2000,100,100,1,1.0,0.4,0.1,0.001,0.7696096104585446,0.37229965882239646,0.743955956776593,0.37229965882239646,86.13,86.24,85.98,86.11,70.0,69.01,72.6,70.76,93.12,94.0,92.13,93.05,86.95,87.48,86.24,86.86,69.59,69.23,70.51,69.87,619.673,0.085,29.299999999999997,227.285,0.479,71.5,64.4,56.3,34.9,0,
1000,100,100,1,1.0,0.4,0.1,0.001,0.5369436740134185,0.5781410743565077,0.45503554842931687,0.5781410743565077,80.57,76.14,89.04,82.09,61.7,59.26,74.9,66.17,92.99,93.51,92.4,92.95,83.57,82.39,85.38,83.86,62.43,59.91,75.15,66.67,755.706,0.096,29.799999999999997,364.462,0.427,70.19999999999999,59.9,50.4,28.799999999999997,0,
1500,100,100,1,1.0,0.4,0.1,0.001,0.5012686681439114,0.5787313195059137,0.4509447963636239,0.636604451456505,82.05,81.26,83.32,82.28,62.8,60.54,73.5,66.4,93.23,93.47,92.96,93.22,83.58,85.54,80.83,83.12,63.1,59.5,82.06,68.98,691.621,0.1,31.5,300.088,0.461,73.9,64.2,55.2,31.7,0,
